,SST_Anomaly
2018-10-17,1.3685000000000005
2018-10-18,1.3674000000000004
2018-10-19,1.3892000000000002
2018-10-20,1.3690000000000002
2018-10-21,1.3508000000000002
2018-10-22,1.3278
2018-10-23,1.2736000000000003
2018-10-24,1.2712000000000003
2018-10-25,1.2531000000000003
2018-10-26,1.2313000000000003
2018-10-27,1.2506000000000004
2018-10-28,1.2239000000000002
2018-10-29,1.1382000000000003
2018-10-30,1.1740000000000002
2018-10-31,1.1883000000000001
2018-11-01,1.1839000000000004
2018-11-02,1.1859000000000004
2018-11-03,1.1591000000000005
2018-11-04,1.1539000000000001
2018-11-05,1.0829000000000002
2018-11-06,1.1125000000000003
2018-11-07,1.1354000000000002
2018-11-08,1.1841000000000004
2018-11-09,1.2379000000000002
2018-11-10,1.2345000000000002
2018-11-11,1.2932000000000003
2018-11-12,1.2664000000000004
2018-11-13,1.3098
2018-11-14,1.3658000000000001
2018-11-15,1.4252000000000002
2018-11-16,1.5035000000000003
2018-11-17,1.4467000000000003
2018-11-18,1.4060000000000001
2018-11-19,1.4423000000000001
2018-11-20,1.4751000000000003
2018-11-21,1.5011000000000003
2018-11-22,1.5660000000000005
2018-11-23,1.5878
2018-11-24,1.409
2018-11-25,1.4111000000000005
2018-11-26,1.3646000000000003
2018-11-27,1.3583000000000003
2018-11-28,1.3282000000000003
2018-11-29,1.2257000000000002
2018-11-30,1.2285000000000001
2018-12-01,1.2032000000000003
2018-12-02,1.2751000000000003
2018-12-03,1.2648000000000001
2018-12-04,1.3238
2018-12-05,1.2958000000000003
2018-12-06,1.2737000000000003
2018-12-07,1.1339000000000001
2018-12-08,1.0961000000000003
2018-12-09,1.1920000000000004
2018-12-10,1.2483000000000002
2018-12-11,1.2225000000000004
2018-12-12,1.1583
2018-12-13,1.0947000000000002
2018-12-14,1.0619
2018-12-15,1.0893000000000002
2018-12-16,1.166
2018-12-17,1.1469
2018-12-18,1.1023000000000003
2018-12-19,1.1528000000000003
2018-12-20,1.1763000000000003
2018-12-21,1.2475000000000005
2018-12-22,1.1468000000000003
2018-12-23,1.0489000000000004
2018-12-24,1.0367000000000002
2018-12-25,1.0049000000000003
2018-12-26,1.0377000000000003
2018-12-27,1.0597000000000003
2018-12-28,1.0070000000000001
2018-12-29,1.0032000000000003
2018-12-30,1.0526000000000004
2018-12-31,1.0616000000000003
2019-01-01,1.1949
2019-01-02,1.2973000000000001
2019-01-03,1.3308000000000002
2019-01-04,1.2926000000000004
2019-01-05,1.3720000000000003
2019-01-06,1.3753000000000002
2019-01-07,1.4054000000000004
2019-01-08,1.4563000000000001
2019-01-09,1.4076000000000004
2019-01-10,1.4057000000000002
2019-01-11,1.2403000000000002
2019-01-12,1.2549000000000003
2019-01-13,1.3255000000000001
2019-01-14,1.3230000000000004
2019-01-15,1.2827000000000002
2019-01-16,1.2255000000000003
2019-01-17,1.2025000000000003
2019-01-18,1.2409000000000001
2019-01-19,1.2305000000000001
2019-01-20,1.2799
2019-01-21,1.1467000000000003
2019-01-22,1.0357000000000003
2019-01-23,0.8871000000000001
2019-01-24,0.9742000000000003
2019-01-25,0.8534000000000002
2019-01-26,0.8171000000000003
2019-01-27,0.8414000000000003
2019-01-28,1.0336000000000003
2019-01-29,1.0225000000000002
2019-01-30,1.0877000000000003
2019-01-31,1.0097000000000003
2019-02-01,0.8968000000000002
2019-02-02,0.8996000000000003
2019-02-03,0.9191000000000003
2019-02-04,1.0291000000000003
2019-02-05,1.0229000000000004
2019-02-06,0.9797000000000002
2019-02-07,1.0192000000000003
2019-02-08,1.0691000000000002
2019-02-09,1.1256000000000004
2019-02-10,1.0486000000000002
2019-02-11,1.0065000000000004
2019-02-12,1.0543000000000002
2019-02-13,1.1175000000000002
2019-02-14,1.1315000000000002
2019-02-15,1.1407000000000003
2019-02-16,1.2287000000000003
2019-02-17,1.3098
2019-02-18,1.3518000000000001
2019-02-19,1.4620000000000004
2019-02-20,1.3647000000000002
2019-02-21,1.3243000000000003
2019-02-22,1.3581000000000003
2019-02-23,1.4554
2019-02-24,1.5395000000000003
2019-02-25,1.53
2019-02-26,1.4576000000000005
2019-02-27,1.3325000000000005
2019-02-28,1.3353000000000004
2019-03-01,1.3828000000000003
2019-03-02,1.4549
2019-03-03,1.5463000000000002
2019-03-04,1.6588000000000003
2019-03-05,1.5732000000000004
2019-03-06,1.5618
2019-03-07,1.3813000000000002
2019-03-08,1.3133000000000001
2019-03-09,1.2075000000000002
2019-03-10,1.0964
2019-03-11,1.1642000000000003
2019-03-12,1.2037000000000002
2019-03-13,1.2407000000000004
2019-03-14,1.0846000000000002
2019-03-15,1.0796000000000001
2019-03-16,1.0377000000000003
2019-03-17,1.0956000000000004
2019-03-18,1.1741000000000004
2019-03-19,1.0999000000000003
2019-03-20,1.0336000000000003
2019-03-21,1.0676
2019-03-22,1.0723000000000003
2019-03-23,1.0141000000000004
2019-03-24,0.9661000000000004
2019-03-25,0.7993000000000002
2019-03-26,0.8686000000000003
2019-03-27,0.8486000000000004
2019-03-28,0.7433000000000002
2019-03-29,0.6701000000000003
2019-03-30,0.5984000000000003
2019-03-31,0.5102000000000002
2019-04-01,0.6431000000000001
2019-04-02,0.7879000000000003
2019-04-03,0.9001000000000002
2019-04-04,0.7392000000000003
2019-04-05,0.5636000000000002
2019-04-06,0.39550000000000024
2019-04-07,1.2346000000000004
2019-04-08,1.3935000000000002
2019-04-09,1.4816000000000005
2019-04-10,0.8219000000000003
2019-04-11,1.2979
2019-04-12,1.5023000000000002
2019-04-13,1.4172000000000002
2019-04-14,1.5369000000000004
2019-04-15,1.5478000000000003
2019-04-16,1.5790000000000004
2019-04-17,1.4723000000000002
2019-04-18,1.4974
2019-04-19,1.4820000000000002
2019-04-20,1.4415000000000004
2019-04-21,1.3782000000000003
2019-04-22,1.3166000000000002
2019-04-23,1.2640000000000002
2019-04-24,1.2401000000000004
2019-04-25,1.3092000000000004
2019-04-26,1.3779000000000003
2019-04-27,1.3569
2019-04-28,1.2691000000000003
2019-04-29,1.3834000000000002
2019-04-30,1.2933000000000001
2019-05-01,1.1946000000000003
2019-05-02,1.1050000000000004
2019-05-03,1.1427000000000003
2019-05-04,1.2518000000000002
2019-05-05,1.2747000000000002
2019-05-06,1.3589
2019-05-07,1.3786000000000003
2019-05-08,1.4331000000000003
2019-05-09,1.4091000000000002
2019-05-10,1.3814000000000002
2019-05-11,1.3446000000000005
2019-05-12,1.3171000000000004
2019-05-13,1.3864
2019-05-14,1.4525000000000001
2019-05-15,1.3767000000000003
2019-05-16,1.3331000000000004
2019-05-17,1.2019000000000006
2019-05-18,1.1672000000000002
2019-05-19,1.0722000000000003
2019-05-20,0.9187000000000003
2019-05-21,0.9410000000000004
2019-05-22,0.9419000000000003
2019-05-23,0.7805000000000002
2019-05-24,0.5058000000000002
2019-05-25,0.45000000000000023
2019-05-26,0.2633000000000002
2019-05-27,0.17380000000000018
2019-05-28,0.10770000000000014
2019-05-29,0.23420000000000013
2019-05-30,0.5091000000000002
2019-05-31,0.6566000000000003
2019-06-01,0.8481000000000003
2019-06-02,0.8825000000000002
2019-06-03,0.8285000000000002
2019-06-04,0.8868000000000001
2019-06-05,0.8781000000000002
2019-06-06,1.0343000000000002
2019-06-07,1.1540000000000001
2019-06-08,1.1774
2019-06-09,1.2779
2019-06-10,1.2986000000000002
2019-06-11,1.3777000000000004
2019-06-12,1.3772000000000002
2019-06-13,1.3365000000000002
2019-06-14,1.3802000000000003
2019-06-15,1.3314000000000001
2019-06-16,1.3765
2019-06-17,1.4443000000000001
2019-06-18,1.4490000000000003
2019-06-19,1.3925000000000003
2019-06-20,1.3198
2019-06-21,1.2602000000000002
2019-06-22,1.2472000000000003
2019-06-23,1.2614
2019-06-24,1.2787000000000002
2019-06-25,1.3935
2019-06-26,1.4749
2019-06-27,1.5711000000000004
2019-06-28,1.6177000000000004
2019-06-29,1.5719000000000003
2019-06-30,1.6339000000000004
2019-07-01,1.5476000000000003
2019-07-02,1.3777000000000004
2019-07-03,1.4138000000000002
2019-07-04,1.4435000000000004
2019-07-05,1.4349
2019-07-06,1.3925000000000005
2019-07-07,1.4280000000000002
2019-07-08,1.4605000000000001
2019-07-09,1.3810000000000002
2019-07-10,1.2794
2019-07-11,1.2516
2019-07-12,1.4257000000000002
2019-07-13,1.5715000000000006
2019-07-14,1.6797000000000002
2019-07-15,1.7296000000000005
2019-07-16,1.7892000000000003
2019-07-17,1.8182000000000003
2019-07-18,1.8341000000000003
2019-07-19,1.776
2019-07-20,1.7433000000000005
2019-07-21,1.6956000000000004
2019-07-22,1.6328000000000003
2019-07-23,1.5907000000000002
2019-07-24,1.5054
2019-07-25,1.4168000000000003
2019-07-26,1.3532000000000002
2019-07-27,1.3400000000000003
2019-07-28,1.3875000000000002
2019-07-29,1.4497000000000002
2019-07-30,1.4771000000000003
2019-07-31,1.4312000000000002
2019-08-01,1.3659000000000001
2019-08-02,1.3024000000000002
2019-08-03,1.2883000000000002
2019-08-04,1.2602000000000002
2019-08-05,1.1921000000000004
2019-08-06,1.1212000000000002
2019-08-07,1.2035000000000005
2019-08-08,1.1695000000000002
2019-08-09,1.1831000000000003
2019-08-10,1.2261000000000002
2019-08-11,1.2519
2019-08-12,1.1694000000000004
2019-08-13,1.1270000000000002
2019-08-14,1.1166000000000003
2019-08-15,1.0595000000000003
2019-08-16,1.0695000000000001
2019-08-17,1.1600000000000001
2019-08-18,1.2168000000000003
2019-08-19,1.2594
2019-08-20,1.2816000000000003
2019-08-21,1.2059000000000002
2019-08-22,1.1882000000000004
2019-08-23,1.1619000000000004
2019-08-24,1.1373000000000002
2019-08-25,1.1531000000000005
2019-08-26,1.1331000000000004
2019-08-27,1.1056000000000004
2019-08-28,1.0169000000000004
2019-08-29,1.0716000000000003
2019-08-30,1.0689000000000002
2019-08-31,1.0927000000000002
2019-09-01,0.8871000000000002
2019-09-02,0.7926000000000004
2019-09-03,0.7512000000000003
2019-09-04,0.7826000000000004
2019-09-05,0.8607000000000002
2019-09-06,0.9393000000000001
2019-09-07,1.0391000000000004
2019-09-08,1.1849
2019-09-09,1.3017000000000003
2019-09-10,1.3137000000000003
2019-09-11,1.2392000000000003
2019-09-12,1.1232000000000002
2019-09-13,0.9583000000000002
2019-09-14,0.8390000000000002
2019-09-15,0.7492000000000003
2019-09-16,0.7391000000000001
2019-09-17,0.6951000000000002
2019-09-18,0.6005000000000003
2019-09-19,0.43270000000000014
2019-09-20,0.40520000000000017
2019-09-21,0.21400000000000013
2019-09-22,0.16400000000000017
2019-09-23,-0.029499999999999835
2019-09-24,-0.06259999999999988
2019-09-25,0.02470000000000016
2019-09-26,0.10190000000000014
2019-09-27,0.1742000000000002
2019-09-28,0.10870000000000017
2019-09-29,0.1568000000000002
2019-09-30,0.09490000000000015
2019-10-01,0.005000000000000142
2019-10-02,0.025100000000000122
2019-10-03,0.12470000000000016
2019-10-04,0.3213000000000002
2019-10-05,0.4609000000000002
2019-10-06,0.4130000000000002
2019-10-07,0.3594000000000002
2019-10-08,0.4924000000000002
2019-10-09,0.39110000000000017
2019-10-10,0.4998000000000002
2019-10-11,0.5804000000000002
2019-10-12,0.45360000000000017
2019-10-13,0.4333000000000002
2019-10-14,0.40230000000000016
2019-10-15,0.38950000000000023
2019-10-16,0.49470000000000014
2019-10-17,0.6860000000000003
2019-10-18,0.6438000000000001
2019-10-19,0.7895000000000002
2019-10-20,0.8962000000000002
2019-10-21,0.8778000000000002
2019-10-22,1.0054000000000003
2019-10-23,1.0872000000000002
2019-10-24,1.1338000000000001
2019-10-25,1.1258000000000004
2019-10-26,1.1525000000000003
2019-10-27,1.1953000000000003
2019-10-28,1.2377000000000002
2019-10-29,1.2795000000000003
2019-10-30,1.2768000000000002
2019-10-31,1.2962000000000002
2019-11-01,1.2931000000000004
2019-11-02,1.2912000000000003
2019-11-03,1.2431000000000003
2019-11-04,1.2813
2019-11-05,1.2751000000000003
2019-11-06,1.3247000000000002
2019-11-07,1.3488000000000002
2019-11-08,1.3805000000000003
2019-11-09,1.3812000000000002
2019-11-10,1.3706000000000003
2019-11-11,1.3012000000000004
2019-11-12,1.2485000000000002
2019-11-13,1.2871000000000004
2019-11-14,1.2558000000000002
2019-11-15,1.2699000000000003
2019-11-16,1.2903000000000002
2019-11-17,1.2817000000000003
2019-11-18,1.2776000000000003
2019-11-19,1.3078
2019-11-20,1.2589000000000001
2019-11-21,1.1636000000000004
2019-11-22,1.0252000000000003
2019-11-23,0.9463000000000001
2019-11-24,1.0099000000000002
2019-11-25,0.9899000000000003
2019-11-26,0.9740000000000002
2019-11-27,1.0473000000000001
2019-11-28,1.1191000000000002
2019-11-29,1.1352000000000002
2019-11-30,0.9798000000000002
2019-12-01,0.8894000000000002
2019-12-02,0.8987000000000003
